ts,tsm_name,node_id,top_disp,bottom_disp,top_vel,bottom_vel,na_status
2018-01-15 20:30:00,agbta,3,92.03539823008849,6.068268015170671,9.523809523809526,11.76470588235294,1.0
2018-01-15 21:00:00,agbta,2,,8.229561451001628,,59.72222222222223,1.0
2018-01-15 21:00:00,agbta,3,91.68765743073048,6.045340050377835,32.558139534883715,100.0,1.0
2018-01-15 21:30:00,agbta,2,,8.324324324324326,,10.989010989010989,1.0
2018-01-15 21:30:00,agbta,3,91.59347553324967,6.022584692597239,63.07692307692309,87.80487804878048,1.0
2018-01-15 22:00:00,agbta,2,,8.472746896923908,,17.17171717171717,1.0
2018-01-15 22:00:00,agbta,3,91.11389236545683,6.0075093867334175,77.52808988764045,82.6086956521739,1.0
2018-01-15 22:30:00,agbta,2,,8.629989212513484,,24.074074074074073,1.0
2018-01-15 22:30:00,agbta,3,91.2609238451935,5.992509363295881,78.1818181818182,77.90697674418605,1.0
2018-01-15 23:00:00,agbta,2,,8.669897684437267,,27.619047619047617,1.0
2018-01-15 23:00:00,agbta,3,91.14713216957607,5.985037406483792,85.59322033898306,57.42574257425742,1.0
2018-01-15 23:30:00,agbta,2,,8.82669537136706,,33.6283185840708,1.0
2018-01-15 23:30:00,agbta,3,91.044776119403,5.970149253731344,85.59322033898306,47.524752475247524,1.0
2018-01-16 00:00:00,agbta,2,,8.866200967221925,,40.56603773584906,1.0
2018-01-16 00:00:00,agbta,3,91.05590062111801,5.962732919254659,79.62962962962963,38.372093023255815,1.0
2018-01-16 00:30:00,agbta,2,,8.861439312567132,,41.75824175824175,1.0
2018-01-16 00:30:00,agbta,3,91.05590062111801,5.962732919254659,73.62637362637363,31.343283582089548,1.0
2018-01-16 01:00:00,agbta,2,,8.807733619763695,,50.0,1.0
2018-01-16 01:00:00,agbta,3,91.05590062111801,5.962732919254659,83.33333333333334,18.0,1.0
2018-01-16 01:30:00,agbta,2,,8.695652173913045,,36.66666666666667,1.0
2018-01-16 01:30:00,agbta,3,91.42857142857143,5.962732919254659,86.84210526315789,15.151515151515152,1.0
2018-01-16 02:00:00,agbta,2,,8.632707774798929,,17.999999999999996,1.0
2018-01-16 02:00:00,agbta,3,91.42857142857143,5.962732919254659,52.77777777777778,,1.0
2018-01-16 02:30:00,agbta,2,,8.574490889603432,,64.58333333333334,1.0
2018-01-16 02:30:00,agbta,3,91.5527950310559,5.962732919254659,12.820512820512823,,1.0
2018-01-16 03:00:00,agbta,2,,8.476394849785406,,74.35897435897436,1.0
2018-01-16 03:00:00,agbta,3,91.67701863354037,6.08695652173913,73.58490566037736,12.820512820512823,1.0
2018-01-16 03:30:00,agbta,2,,8.261802575107296,,54.0,1.0
2018-01-16 03:30:00,agbta,3,91.5527950310559,6.3354037267080745,80.64516129032259,18.0,1.0
2018-01-16 04:00:00,agbta,2,,8.158883521202362,,42.0,1.0
2018-01-16 04:00:00,agbta,3,91.54228855721392,6.467661691542288,8.06451612903226,50.0,1.0
2018-01-16 04:30:00,agbta,2,,8.051529790660226,,23.076923076923077,1.0
2018-01-16 04:30:00,agbta,3,91.52119700748129,6.7331670822942655,35.84905660377358,52.63157894736842,1.0
2018-01-16 05:00:00,agbta,2,,8.01506186121571,,15.151515151515152,1.0
2018-01-16 05:00:00,agbta,3,91.51061173533084,6.866416978776528,22.22222222222222,89.99999999999999,1.0
2018-01-16 05:30:00,agbta,2,,7.978436657681942,,66.0,1.0
2018-01-16 05:30:00,agbta,3,91.6145181476846,7.133917396745932,57.57575757575757,78.94736842105263,1.0
2018-01-16 06:00:00,agbta,2,,7.82514840798705,,38.70967741935484,1.0
2018-01-16 06:00:00,agbta,3,91.47869674185465,7.268170426065162,55.81395348837209,51.162790697674424,1.0
2018-01-16 06:30:00,agbta,2,,7.7088948787062,,33.33333333333333,1.0
2018-01-16 06:30:00,agbta,3,91.70854271356784,7.160804020100503,40.0,40.0,1.0
2018-01-16 07:00:00,agbta,2,,7.766990291262135,,6.944444444444445,1.0
2018-01-16 07:00:00,agbta,3,91.9496855345912,6.918238993710692,49.25373134328358,32.83582089552239,1.0
2018-01-16 07:30:00,agbta,2,,7.663248785752833,,13.846153846153847,1.0
2018-01-16 07:30:00,agbta,3,92.0754716981132,6.7924528301886795,80.64516129032259,35.483870967741936,1.0
2018-01-16 08:00:00,agbta,2,,7.605177993527508,,20.0,1.0
2018-01-16 08:00:00,agbta,3,92.20125786163523,6.540880503144654,77.41935483870968,35.41666666666667,1.0
2018-01-16 08:30:00,agbta,2,,7.543103448275863,,63.636363636363626,1.0
2018-01-16 08:30:00,agbta,3,92.0754716981132,6.415094339622642,36.11111111111111,65.38461538461539,1.0
2018-01-16 09:00:00,agbta,2,,7.5309306078536835,,73.07692307692308,1.0
2018-01-16 09:00:00,agbta,3,92.0754716981132,6.163522012578617,6.944444444444445,41.66666666666667,1.0
2018-01-16 09:30:00,agbta,2,,7.638515330823021,,19.230769230769234,1.0
2018-01-16 09:30:00,agbta,3,92.32704402515722,6.037735849056604,8.06451612903226,41.66666666666667,1.0
2018-01-16 10:00:00,agbta,2,,7.696447793326156,,26.923076923076923,1.0
2018-01-16 10:00:00,agbta,3,92.20125786163523,6.163522012578617,13.999999999999998,71.42857142857143,1.0
2018-01-16 10:30:00,agbta,2,,7.6923076923076925,,23.80952380952381,1.0
2018-01-16 10:30:00,agbta,3,92.32704402515722,6.163522012578617,15.151515151515152,71.42857142857143,1.0
2018-01-16 11:00:00,agbta,2,,7.795698924731181,,16.666666666666668,1.0
2018-01-16 11:00:00,agbta,3,92.0754716981132,6.163522012578617,10.526315789473683,,1.0
2018-01-16 11:30:00,agbta,2,,7.849462365591399,,100.0,1.0
2018-01-16 11:30:00,agbta,3,91.82389937106917,6.163522012578617,100.0,71.42857142857143,1.0
2018-01-16 12:00:00,agbta,2,,7.849462365591399,,28.571428571428577,1.0
2018-01-16 12:00:00,agbta,3,91.82389937106917,6.163522012578617,28.57142857142857,40.0,1.0
2018-01-16 12:30:00,agbta,2,,7.86214324178783,,28.571428571428577,1.0
2018-01-16 12:30:00,agbta,3,91.9496855345912,6.163522012578617,28.57142857142857,28.57142857142857,1.0
2018-01-16 13:00:00,agbta,2,,7.857911733046287,,71.42857142857143,1.0
2018-01-16 13:00:00,agbta,3,91.82389937106917,6.163522012578617,71.42857142857143,50.0,1.0
2018-01-16 13:30:00,agbta,2,,7.808292945611201,,42.857142857142854,1.0
2018-01-16 13:30:00,agbta,3,91.82389937106919,6.037735849056604,42.857142857142854,36.84210526315789,1.0
2018-01-16 14:00:00,agbta,2,,7.808292945611201,,33.33333333333333,1.0
2018-01-16 14:00:00,agbta,3,91.82389937106919,6.037735849056604,33.33333333333333,47.368421052631575,1.0
2018-01-16 14:30:00,agbta,2,,7.808292945611201,,71.42857142857143,1.0
2018-01-16 14:30:00,agbta,3,91.9496855345912,6.163522012578617,71.42857142857143,58.333333333333336,1.0
2018-01-16 15:00:00,agbta,2,,7.9612694997310385,,45.45454545454546,1.0
2018-01-16 15:00:00,agbta,3,91.97994987468672,6.390977443609024,71.42857142857143,62.5,1.0
2018-01-16 15:30:00,agbta,2,,7.952713594841485,,47.27272727272727,1.0
2018-01-16 15:30:00,agbta,3,91.51061173533084,6.367041198501873,87.80487804878048,63.414634146341456,1.0
2018-01-16 16:30:00,agbta,2,,8.0878414568827,,3.0612244897959178,1.0
2018-01-16 16:30:00,agbta,3,90.57071960297768,6.327543424317618,100.0,20.43010752688172,1.0
2018-01-16 17:00:00,agbta,2,,8.235294117647058,,7.5,1.0
2018-01-16 17:00:00,agbta,3,89.86402966625464,6.304079110012362,100.0,8.474576271186441,1.0
2018-01-16 17:30:00,agbta,2,,8.279914529914533,,14.17910447761194,1.0
2018-01-16 17:30:00,agbta,3,89.4088669950739,6.280788177339902,100.0,7.6923076923076925,1.0
2018-01-16 18:00:00,agbta,2,,8.319999999999999,,20.149253731343283,1.0
2018-01-16 18:00:00,agbta,3,88.95705521472391,6.012269938650306,100.0,6.923076923076923,1.0
2018-01-16 18:30:00,agbta,2,,8.266666666666666,,17.5,1.0
2018-01-16 19:00:00,agbta,2,,8.32888414308596,,2.0408163265306123,1.0
2018-01-16 20:00:00,agbta,2,,8.493589743589745,,80.3921568627451,1.0
2018-01-16 20:30:00,agbta,2,,8.600427350427351,,23.076923076923077,1.0
2018-01-16 21:00:00,agbta,2,,8.653846153846155,,,1.0
2018-01-16 21:30:00,agbta,2,,8.760683760683762,,,1.0
2018-01-16 22:00:00,agbta,2,,8.823529411764707,,,1.0
2018-01-16 23:30:00,agbta,2,,8.858780614903598,,20.11661807580175,1.0
2018-01-16 23:30:00,agbta,3,87.13450292397661,6.081871345029239,40.59040590405904,3.6900369003690034,1.0
2018-01-17 00:00:00,agbta,2,,8.90375707668554,,13.666666666666668,1.0
2018-01-17 00:00:00,agbta,3,85.27397260273972,5.936073059360729,30.125523012552296,1.8828451882845185,1.0
2018-01-17 00:30:00,agbta,2,,8.952187182095626,,11.435239206534423,1.0
2018-01-17 00:30:00,agbta,3,84.1340782122905,5.810055865921788,26.872246696035244,0.7342143906020558,1.0
2018-01-17 01:00:00,agbta,2,,8.994974874371858,,11.017740429505135,1.0
2018-01-17 01:00:00,agbta,3,82.53275109170306,5.567685589519651,26.43274853801169,1.1695906432748537,1.0
2018-01-17 01:30:00,agbta,2,,8.982630272952854,,10.833333333333332,1.0
2018-01-17 01:30:00,agbta,3,81.08974358974358,5.235042735042734,26.403326403326403,1.7671517671517671,1.0
2018-01-17 02:00:00,agbta,2,,8.966193042626161,,10.788381742738588,1.0
2018-01-17 02:00:00,agbta,3,79.62382445141066,5.120167189132705,26.494845360824744,2.1649484536082473,1.0
2018-01-17 02:30:00,agbta,2,,8.859520313264806,,10.825688073394495,1.0
2018-01-17 02:30:00,agbta,3,79.33194154488518,5.11482254697286,27.147766323024054,2.4054982817869415,1.0
2018-01-17 03:00:00,agbta,2,,8.810572687224669,,10.508474576271187,1.0
2018-01-17 03:00:00,agbta,3,79.22755741127348,5.01043841336117,27.54237288135593,2.4011299435028244,1.0
2018-01-17 03:30:00,agbta,2,,8.761625061184533,,9.984152139461173,1.0
2018-01-17 03:30:00,agbta,3,79.1231732776618,5.11482254697286,27.865612648221344,2.964426877470356,1.0
2018-01-17 04:00:00,agbta,2,,8.712677435144395,,9.67741935483871,1.0
2018-01-17 04:00:00,agbta,3,79.0187891440501,5.11482254697286,29.351535836177472,3.0716723549488054,1.0
2018-01-17 04:30:00,agbta,2,,8.61478218306412,,9.933774834437086,1.0
2018-01-17 04:30:00,agbta,3,79.10135841170323,5.120167189132705,36.93693693693694,9.00900900900901,1.0
2018-01-17 05:00:00,agbta,2,,8.565834557023983,,100.0,1.0
2018-01-17 05:00:00,agbta,3,79.10135841170323,5.120167189132705,30.0,60.0,1.0
2018-01-17 05:30:00,agbta,2,,8.565834557023983,,60.0,1.0
2018-01-17 05:30:00,agbta,3,79.18410041841004,5.125523012552301,60.0,33.33333333333333,1.0
2018-01-17 06:00:00,agbta,2,,8.574228319451246,,20.833333333333336,1.0
2018-01-17 06:00:00,agbta,3,79.26701570680629,5.130890052356021,50.0,71.42857142857143,1.0
2018-01-17 06:30:00,agbta,2,,8.578431372549016,,,1.0
2018-01-17 06:30:00,agbta,3,79.43336831059811,5.141657922350473,,77.27272727272727,1.0
2018-01-17 07:00:00,agbta,2,,8.578431372549016,,,1.0
2018-01-17 07:00:00,agbta,3,79.43336831059811,5.03672612801679,,41.37931034482759,1.0
2018-01-17 07:30:00,agbta,2,,8.578431372549016,,,1.0
2018-01-17 07:30:00,agbta,3,79.43336831059811,5.03672612801679,,22.58064516129032,1.0
2018-01-17 08:00:00,agbta,2,,8.732534930139717,,,1.0
2018-01-17 08:00:00,agbta,3,80.87606837606839,5.1282051282051295,,11.111111111111109,1.0
2018-01-17 08:30:00,agbta,2,,8.905852417302796,,,1.0
2018-01-17 08:30:00,agbta,3,82.46187363834424,5.2287581699346415,,100.0,1.0
2018-01-17 09:00:00,agbta,2,,8.78378378378378,,,1.0
2018-01-17 09:00:00,agbta,3,81.77777777777779,5.333333333333334,,26.31578947368421,1.0
2018-01-17 09:30:00,agbta,2,,8.704883227176218,,55.55555555555556,1.0
2018-01-17 09:30:00,agbta,3,81.17913832199545,5.4421768707483,55.55555555555556,20.930232558139537,1.0
2018-01-17 10:00:00,agbta,2,,8.572978838849703,,55.55555555555556,1.0
2018-01-17 10:00:00,agbta,3,80.32407407407406,5.555555555555556,55.55555555555556,15.151515151515152,1.0
2018-01-17 10:30:00,agbta,2,,8.485856905158071,,20.0,1.0
2018-01-17 10:30:00,agbta,3,79.43262411347517,5.673758865248227,20.0,7.4074074074074066,1.0
2018-01-17 11:00:00,agbta,2,,8.338060124787292,,9.523809523809526,1.0
2018-01-17 11:00:00,agbta,3,78.83917775090691,5.804111245465539,9.523809523809526,11.76470588235294,1.0
2018-01-17 11:30:00,agbta,2,,8.072768618533258,,16.129032258064516,1.0
2018-01-17 11:30:00,agbta,3,76.1501210653753,5.811138014527845,16.12903225806452,55.55555555555556,1.0
2018-01-17 12:00:00,agbta,2,,7.744874715261958,,20.0,1.0
2018-01-17 12:00:00,agbta,3,73.8181818181818,5.818181818181818,11.11111111111111,35.714285714285715,1.0
2018-01-17 12:30:00,agbta,2,,7.749287749287749,,9.433962264150944,1.0
2018-01-17 12:30:00,agbta,3,73.72881355932202,5.811138014527845,5.660377358490566,13.636363636363633,1.0
2018-01-17 13:00:00,agbta,2,,7.7537058152793605,,17.64705882352941,1.0
2018-01-17 13:00:00,agbta,3,73.30917874396134,5.797101449275363,9.80392156862745,23.809523809523814,1.0
2018-01-17 13:30:00,agbta,2,,7.7537058152793605,,41.46341463414633,1.0
2018-01-17 13:30:00,agbta,3,73.30917874396134,5.797101449275363,21.95121951219512,89.99999999999999,1.0
2018-01-17 14:00:00,agbta,2,,7.7142857142857135,,81.48148148148148,1.0
2018-01-17 14:00:00,agbta,3,72.94685990338164,5.797101449275363,45.45454545454545,100.0,1.0
2018-01-17 14:30:00,agbta,2,,7.639287765651924,,6.0606060606060606,1.0
2018-01-17 14:30:00,agbta,3,72.48484848484848,5.818181818181818,9.523809523809526,33.333333333333336,1.0
2018-01-17 15:00:00,agbta,2,,7.625649913344887,,78.78787878787877,1.0
2018-01-17 15:00:00,agbta,3,71.98538367844091,5.8465286236297205,100.0,,1.0
2018-01-17 15:30:00,agbta,2,,7.51310425160163,,68.88888888888889,1.0
2018-01-17 15:30:00,agbta,3,71.28834355828221,5.889570552147239,46.666666666666664,14.285714285714285,1.0
2018-01-17 16:00:00,agbta,2,,7.4030552291421845,,54.71698113207547,1.0
2018-01-17 16:00:00,agbta,3,70.63197026022304,5.947955390334572,5.660377358490566,42.857142857142854,1.0
2018-01-17 16:30:00,agbta,2,,7.308377896613191,,47.36842105263158,1.0
2018-01-17 16:30:00,agbta,3,69.96245306633291,6.0075093867334175,24.56140350877193,71.42857142857143,1.0
2018-01-17 17:00:00,agbta,2,,7.1514423076923075,,52.0,1.0
2018-01-17 17:00:00,agbta,3,68.93939393939394,6.0606060606060606,34.0,,1.0
2018-01-17 17:30:00,agbta,2,,6.990881458966566,,22.727272727272727,1.0
2018-01-17 17:30:00,agbta,3,68.23979591836735,6.122448979591837,42.42424242424242,71.42857142857143,1.0
2018-01-17 18:00:00,agbta,2,,6.8181818181818175,,100.0,1.0
2018-01-17 18:00:00,agbta,3,67.65463917525774,6.185567010309279,47.368421052631575,52.94117647058824,1.0
2018-01-17 18:30:00,agbta,2,,6.529850746268656,,41.66666666666667,1.0
2018-01-17 18:30:00,agbta,3,67.27509778357236,6.258148631029988,6.0606060606060606,9.523809523809526,1.0
2018-01-17 19:00:00,agbta,2,,6.506632975363234,,23.076923076923077,1.0
2018-01-17 19:00:00,agbta,3,66.53439153439153,6.349206349206351,17.94871794871795,26.923076923076927,1.0
